product_no, img 
1501,https://thumbnail10.coupangcdn.com/thumbnails/remote/q89/image/retail/images/2020/09/18/15/4/52e6f388-ca46-40b6-91e9-7f6fa9b53c2c.jpg
1502,https://thumbnail10.coupangcdn.com/thumbnails/remote/q89/image/retail/images/693523570944544-a40e5bad-b6a8-4548-a04c-940ec12b984f.jpg
1502,https://thumbnail8.coupangcdn.com/thumbnails/remote/q89/image/retail/images/693544875045849-872fe6a5-b551-4f14-9863-f69e37e62ffd.jpg
1503,https://thumbnail10.coupangcdn.com/thumbnails/remote/q89/image/retail/images/2022/08/03/16/6/2090455b-1d45-4e12-983c-95ac1464c928.jpg
1503,https://thumbnail6.coupangcdn.com/thumbnails/remote/q89/image/rs_quotation_api/svrejmda/3d6dffef25f443c8a75bd76ed45e364d.png
1504,https://thumbnail8.coupangcdn.com/thumbnails/remote/q89/image/product/content/vendorItem/2018/01/09/201036053/d2e8c261-e522-48e6-835b-95b91c9c2e50.jpg
1504,https://thumbnail6.coupangcdn.com/thumbnails/remote/q89/image/product/content/vendorItem/2018/01/09/201036053/af3bb1d3-1513-43f2-a43a-0510662459e5.jpg
1504,https://thumbnail8.coupangcdn.com/thumbnails/remote/q89/image/product/content/vendorItem/2018/08/20/201036055/aa9fff5a-b594-4dc0-aeb6-0ec6695c5d00.jpg
1504,https://thumbnail8.coupangcdn.com/thumbnails/remote/q89/image/product/content/vendorItem/2018/08/20/201036055/4ada968e-7064-47fe-b7b0-852228bbfc07.jpg
1505,https://thumbnail10.coupangcdn.com/thumbnails/remote/q89/image/retail/images/2020/08/26/12/1/198a5393-755d-40d2-843a-c2986b9969a8.jpg
1506,https://thumbnail9.coupangcdn.com/thumbnails/remote/q89/image/retail/images/2022/10/11/17/9/e10dda00-49e9-476b-aca3-1af6ac5c73f7.jpg
1506,https://thumbnail10.coupangcdn.com/thumbnails/remote/q89/image/rs_quotation_api/o1w4gexl/5185868886794c308d47d17b73aebf37.png
1507,https://thumbnail7.coupangcdn.com/thumbnails/remote/q89/image/retail/images/3537228391834937-ddf4ca23-bfbb-41ba-8ed2-0a165ac809eb.jpg
1507,https://thumbnail7.coupangcdn.com/thumbnails/remote/q89/image/retail/images/2017/09/06/15/7/5f2a8e4c-5918-4807-9632-99a8c7817048.jpg
1508,https://thumbnail9.coupangcdn.com/thumbnails/remote/q89/image/retail/images/1750325735402264-d0634b46-6d71-44f3-8ed0-919135a0f0f4.jpg
1509,https://thumbnail8.coupangcdn.com/thumbnails/remote/q89/image/retail/images/2023/05/09/17/4/c5afdc29-6127-40a6-82a9-c62aa6ec82e1.jpg
1509,https://thumbnail9.coupangcdn.com/thumbnails/remote/q89/image/retail/images/2023/05/09/14/7/f8ed1416-c91f-429d-a0eb-b90a29458382.jpg
