no, title, price, delivery_price, main_img, category 
421,"스탠드파우치100매 한약파우치 즙포장지 세우는비닐팩 스탠디비닐팩 3종중선택 잡곡 쌀 가루 차등 육수포장 국물포장 국포장 진공스탠드봉투 스탠드포장지 PET포장지 PET스탠드, 03.투명스탠드18X26-100매.",11500,3000,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ccd6/5f76f97b95b3bbed289329344946eaf4f40e173258f8e7a76d4a71ee4132.jpg,12
422,"투명스탠드봉투 한약파우치 즙포장지 세우는비닐팩 스탠디비닐팩 3종중선택 잡곡 쌀 가루 차등 다용도비닐팩 진공스탠드봉투 스탠드포장지 PET포장지 PET스탠드, 3.투명스탠드18X26-100매",11500,3000,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ccd6/5f76f97b95b3bbed289329344946eaf4f40e173258f8e7a76d4a71ee4132.jpg,12
423,"더함 FHD LED 구글 OS TV, 81cm (32인치), 스탠드형, NA321FHD, 고객직접설치",188000,3000,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1923810576043103-0ea67a68-d901-40e3-8e03-a72a6af9b9ef.jpg,12
424,"LG전자 4K UHD LED TV, 189cm(75인치), 75UR642S0NC, 벽걸이형, 방문설치",1230000,3000,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2952334202762941-b718b100-54da-4808-90bc-967ea3b23a33.jpg,12
425,"TCL 안드로이드11 4K UHD TV, 110cm(43인치), 43P735, 스탠드형, 고객직접설치",339000,3000,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1314969719935901-5a2480b7-2827-4570-9d53-4cc609f902a6.jpg,12
426,"더함 4K UHD LED 안드로이드 스마트 TV, 108cm(43인치), TA434-AVN22CB, 스탠드형, 고객직접설치",309000,3000,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/461528547862829-9152b426-dfd8-4641-9af1-31e265ddf113.jpg,12
427,"라익미 스마트 32인치 스탠라익미 트리플블랙 무빙TV 에너지소비효율 1등급 8년 AS 보장, 택배/자가설치, 스마트 32 트리플블랙+무빙스탠드바이미 블랙",278000,3000,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/55a6/67a3ca7e5479131349b8b7cfa02295cf044c4b94262ead33c82c919a07a5.jpg,12
428,"프리즘 FHD LED TV, 81.28cm(32인치), PT320FD, 스탠드형, 자가설치",147000,3000,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1763311952794072-c272d0b1-5bb1-4558-8db4-0d9f68e576a9.jpg,12
429,"더함 FHD QLED 구글 OS TV, 81cm (32인치), 스탠드형, NA321QLED, 고객직접설치",208000,3000,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3745130192035247-3047a6e6-5934-4b45-a1b2-9343f508f317.jpg,12
430,"프리즘 4K UHD LED TV 스탠드형, 127cm(50인치), PT500UD, 고객직접설치",327000,3000,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/378564126354597-eba9251f-c960-46e2-99c3-fc06cfac27ff.jpg,12
431,"프리즘 FHD LED TV, 101.6cm(40인치), PT400FD, 스탠드형, 자가설치",199000,3000,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1682802621298723-4b83337f-faf9-4952-a6bd-68a565b0e502.jpg,12
432,"삼성전자 Crystal UHD TV UC7000, 138cm(55인치), KU55UC7000FXKR, 스탠드형, 방문설치",721920,3000,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/kpx5era4/9d13081db1c041b280b32034745cbc3a.jpg,12
433,"프리즘 4K UHD LED TV, 110cm(43인치), PT430UD, 스탠드형, 고객직접설치",247000,3000,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1685285647205288-5a48b205-b8f3-4d57-977f-01f85ffd7f48.jpg,12
434,"TCL 안드로이드11 4K UHD TV, 128cm(50인치), 50P735, 스탠드형, 자가설치",399000,3000,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1965633124907103-113e4531-b9b8-431b-9d05-931bc00a53b6.jpg,12
435,"LG전자 울트라HD TV, 107cm(43인치), 43UR642S0NC, 스탠드형, 방문설치",499000,3000,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/oiclfgc5/16f6a079e0b5480388da504ddd7e9eb6.jpg,12
436,"PRISM 4K UHD TV, 165.1cm(65인치), PT650UD, 벽걸이형, 방문설치",507000,3000,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1683395401403483-422b7da4-9c3f-45f7-a8f1-ad9282f99ba6.jpg,12
437,"더함 4K UHD QLED 구글 OS TV, 109cm(43인치), UA431QLED, 스탠드형, 고객직접설치",358000,3000,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/508488829353274-4d61f26f-0217-45a9-9414-82ce49c729be.jpg,12
438,"유맥스 FHD LED TV, 109cm(43인치), MX43F, 스탠드형, 고객직접설치",211100,3000,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/14410047569648003-de1fef45-9f3e-4109-b4f0-324cf0f04155.jpg,12
439,"더함 FHD LED 구글 OS TV, 109cm (43인치), 스탠드형, NA431FHD, 고객직접설치",262980,3000,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3006763746186832-a605edd8-46cb-4ab4-bb5b-723333b6f697.jpg,12
440,"샤오미 안드로이드11 4K UHD LED A Pro TV, L65M8-A2KR, 방문설치, 스탠드형, 165cm/65인치",499000,3000,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2107911736963591-7954b15a-5ed3-44b1-9b5f-6c3aa60dd99d.jpg,12
441,"프리즘 FHD LED TV, 109.22cm, PT4300FD, 스탠드형, 고객직접설치",217000,3000,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/382089903611135-fc43d9b1-4c19-4e38-aa52-e514dbe7d8b6.jpg,12
442,"더함 FHD LED 구글 OS TV, 101cm (40인치), 스탠드형, NA401FHD, 고객직접설치",238000,3000,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3495203526855610-9095e83f-cb01-497f-b242-5a9c9df2f885.jpg,12
443,"LG전자 울트라HD TV, 138cm(55인치), 55UR642S0NC, 스탠드형, 방문설치",773990,3000,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5040478108417053-eaedd045-e77c-4410-bcb3-75bac2ccab8b.jpg,12
