no, title, price, delivery_price, main_img, category 
1201,"메이튼 셀토스 튜닝 시트하단 송풍구 커버 2p 세트",16300,3000,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/02/12/17/9/e9162261-eadc-4893-9077-5e25a2644033.jpg,25
1202,"제제데코 칼라 고휘도 반사 자석 초보운전 스티커 A280 280 x 80 mm, AB007, 1개",12600,3000,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/09/08/15/3/c7ab0595-79b7-4aa0-bd7e-10743c2dd1a1.jpg,25
1203,"메이튼 차량 튜닝 스피커 커버 몰딩, 현대자동차 팰리세이드, 1개",19250,3000,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/04/03/18/1/fda753cb-dd06-46b3-a662-a274f48772c5.jpg,25
1204,"제제데코 초보운전 자동차 탈부착 자석 고휘도 반사 스티커 시트지 사각세로 L110 2종 세트, LC001, LC049, 1세트",13700,3000,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/10/05/15/3/97ab280c-a118-4d17-b795-b123dd3e57a1.jpg,25
1205,"메이튼 쌍용 토레스 트렁크 가드 세트, 블랙, 1세트",37300,3000,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/10/27/18/9/9863eaed-e7ad-4aa3-8e9e-90829039bedb.jpg,25
1206,"한신 카플러스 와이드 뷰 사이드미러 쉐보레, 라세티 프리미어/크루즈/크루즈5(08년11~) No78, 1개",22500,3000,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2017/05/02/10/7/519bd2cf-7ea7-45a5-b52c-dc3d3a789c40.jpg,25
1207,"메이튼 차량용 스포티지 NQ5 튜닝 머드가드, 블랙, 1개",30150,3000,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/01/28/15/8/d70d53d6-8878-42a7-a5a8-884f93a3d036.jpg,25
1208,"제제데코 초보운전 자동차 탈부착 자석 고휘도 반사 스티커 시트지 사각세로 L110 2종 세트, LB044, LC016, 1세트",13700,3000,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/10/05/15/2/35648411-3a59-4b7b-9470-4adbf2480e02.jpg,25
1209,"경동윈도우바이져 경동 스모그 선바이저 캐스퍼 윈도우바이저, 경동 스모그 선바이져, K901-194",13000,3000,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ae7a/13b775353cd9cf18566c335218e434e59730254ee9f68b62eabde332e889.jpg,25
1210,"리드홈 스모그 차량용 썬바이저 2p, 스타리아, 투명블랙",13900,3000,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/7804279215116719-8bf63f64-0e7f-49a9-be84-f558c130a64c.jpg,25
1211,"CAIMAN 쏘렌토 4세대 실내 스크래치 방지 퓨얼커버 도어커버, 1세트",20480,3000,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/07/02/14/1/71f42a1c-28d6-4200-97c9-64bb98a8d5a8.jpg,25
1212,"엑스핏 윈드레인 안깨지는 크롬 썬바이저 6p 세트, 스포티지NQ5",34900,3000,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2628299100086120-655d648c-b50b-456f-92f9-b1875abc9fe4.jpg,25
