no, title, price, delivery_price, category 
440,"LG전자 FHD LED 스탠바이미 TV, 68cm(27인치), 27ART10CKPL, 스탠드형, 방문설치",951820,3000,12
441,"프리즘 4K UHD LED TV, 110cm(43인치), PT430UD, 스탠드형, 고객직접설치",247000,3000,12
442,"유맥스 FHD LED TV, 109cm(43인치), MX43F, 스탠드형, 고객직접설치",211100,3000,12
443,"유맥스 4K UHD LED TV, 127cm(50인치), UHD50L, 스탠드형, 고객직접설치",308000,3000,12
444,"유맥스 FHD LED TV, 102cm(40인치), MX40F, 스탠드형, 자가설치",188000,3000,12
445,"TCL HD LED 안드로이드 TV, 32S6, 81cm, 고객직접설치, 스탠드형",178000,3000,12
446,"삼성전자 4K QLED TV QC67, 125cm(50인치), KQ50QC67AFXKR, 스탠드형, 방문설치",779400,3000,12
447,"루컴즈 HD 안드로이드11 TV, 80cm, T32GFSKH01LA, 스탠드형, 고객직접설치",158050,3000,12
448,"프리즘 HD LED TV, 82cm(32인치), PT320HD, 스탠드형, 자가설치",123000,3000,12
449,"와이드뷰 FHD 안드로이드11 와이드뷰 TV, 109cm(43인치), EKW43FA11, 스탠드형, 자가설치",257500,3000,12
450,"삼성전자 4K UHD 슬림핏 TV UA7000, 214cm(85인치), KU85UA7000FXKR, 스탠드형, 방문설치",1890000,3000,12
451,"TCL 안드로이드11 4K UHD TV, 165cm(65인치), 65P735, 스탠드형, 방문설치",639000,3000,12
452,"TCL 안드로이드11 4K UHD TV, 140cm(55인치), 55P735, 벽걸이형, 방문설치",519000,3000,12
453,"삼성전자 4K QLED TV QC67, 214cm(85인치), KQ85QC67AFXKR, 벽걸이형, 방문설치",2755950,3000,12
454,"삼성전자 FHD LED TV, 108cm(43인치), UN43N5000AFXKR(벽걸이형), 벽걸이형, 방문설치",460000,3000,12
455,"프리즘 4K UHD LED TV, 139.7cm(55인치), PTC550UD, 스탠드형, 고객직접설치",365000,3000,12
456,"삼성전자 4K QLED TV QC67, 189cm(75인치), KQ75QC67AFXKR, 스탠드형, 방문설치",1871160,3000,12
457,"찜포장용기-소/중/대 50개(뚜껑셋트) 타원형찜용기 아구찜포장 명태코다리 찜배달용기 찜용기 찜용기대 찜용기소 코다리찜용기 찜닭용기 김치찜포장 해물찜포장 찜용기소 타원형찜포장용기, (2).타원형찜용기 (중-50개).",42900,3000,12
458,"PRISM 4K UHD TV, 139.7cm(55인치), PTC550UD, 벽걸이형, 방문설치",379000,3000,12
459,"프리즘 FHD LED TV, 109.22cm, PT4300FD, 스탠드형, 고객직접설치",217000,3000,12
460,"LG전자 울트라HD TV, 86UQ8300ENA, 방문설치, 벽걸이형, 217cm(86인치)",2189580,3000,12
461,"와이드뷰 FHD 안드로이드11 와이드뷰 TV, 101cm(40인치), EKW40FA11, 스탠드형, 고객직접설치",237000,3000,12
462,"프리즘 FHD LED TV, 81.28cm(32인치), PT320FD, 스탠드형, 자가설치",147000,3000,12
463,"샤오미 안드로이드11 4K UHD LED A Pro TV, L55M8-A2KR, 방문설치, 스탠드형, 138cm/55인치",399000,3000,12
464,"삼성전자 4K QLED TV QB67, KQ55QB67AFXKR, 방문설치, 스탠드형, 138cm(55인치)",919000,3000,12
465,"삼성전자 FHD LED TV, 108cm(43인치), KU43T5300AFXKR, 스탠드형, 방문설치",499000,3000,12
466,"유맥스 4K UHD LED 스마트TV, AI50G(무결점), 127cm, 스탠드형, 고객직접설치",378000,3000,12
467,"TCL 안드로이드11 FHD LED TV, 81cm, 32S5400A, 스탠드형, 고객직접설치",189000,3000,12
468,"삼성전자 Crystal UHD TV UC7000, 189cm(75인치), KU75UC7000FXKR(벽걸이형), 벽걸이형, 방문설치",1540000,3000,12
469,"PRISM 4K UHD TV, 190.5cm(75인치), PT750UD, 벽걸이형, 방문설치",727000,3000,12
470,"LG전자 울트라HD LED TV 125cm 방문설치, 125cm(50인치), 50UR642S0NC, 스탠드형",725350,3000,12
471,"TCL 안드로이드11 4K UHD TV, 140cm(55인치), 55P735, 스탠드형, 방문설치",469000,3000,12
472,"더함 4K UHD QLED 구글 OS TV, 139cm(55인치), UA551QLED VA SH 2023C1, 스탠드형, 고객직접설치",518000,3000,12
473,"TCL 4K QLED 안드로이드11 TV, 139cm/55인치, 55C645, 스탠드형, 방문설치",573800,3000,12
474,"삼성전자 Crystal UHD TV UC7000, 125cm(50인치), KU50UC7000FXKR, 스탠드형, 방문설치",647660,3000,12
475,"더함 FHD LED TV, 81cm(32인치), 고객직접설치, 스탠드형, COSMO C321FHD VA 2023C",148000,3000,12
476,"시티브 4K UHD MED551 HDR PRO TV, 139.7cm, 스탠드형, 방문설치",334800,3000,12
477,"필립스 55PUN8808 139cm 55인치 게이밍 스마트TV 4K UHD 120Hz 엠비라이트 40W 구글OS 모니터겸용 VRR 프리싱크, 55인치tv",529000,3000,12
478,"라익미 LED 스마트 TV 32인치 VA패널 넷플릭스 유튜브 에너지소비효율 1등급 프리미엄 8년 A/S 보장, DS3201L, 스탠드형",143100,3000,12
