no, title, price, delivery_price, category 
779,"라이노핏 클리어 쉴드 플러스 케이스, 모카 그레이",23050,3000,18
780,"오펜트 마카롱 클리어 펜슬케이스, 옐로우",15050,3000,18
781,"스위치이지 커버버디 태블릿PC 케이스, 블랙",43530,3000,18
782,"라이노핏 클리어 쉴드 버클 탈착형 태블릿 케이스, 라이트 그레이",27050,3000,18
783,"레토 자바라 태블릿 휴대폰 거치대 클램프형, LTS-AC01",27900,3000,18
784,"Apple 정품 Smart Keyboard Folio iPad Pro / Air 5세대용, 한국어, 블랙",268520,3000,18
785,"엘라고 모나미 애플펜슬 2세대 실리콘 케이스, 혼합색상, 1개",12320,3000,18
786,"파인스 아이패드 프리미엄 강화유리 액정보호필름 2p",9430,3000,18
787,"링케 퓨전 펜슬 수납 케이스, 클리어",22250,3000,18
788,"라이노핏 클리어 쉴드 플러스 케이스, 페일 라벤더",23050,3000,18
789,"구스페리 아이패드 후면 쉴드 투명 TPU 라인 클리어 태블릿 케이스, 블랙",18900,3000,18
790,"오펜트 마카롱 클리어 펜슬케이스, 화이트",15050,3000,18
791,"Apple 정품 Smart Folio, 블랙",89000,3000,18
792,"Apple 정품 iPad Smart Keyboard iPad 9세대/iPad Air 3세대용, 한국어, 블랙",236000,3000,18
793,"슈피겐 애플펜슬 2세대 만년필 클립 케이스 DA201, 블랙(ACS05763), 1개",25260,3000,18
794,"아라리 아이패드 4단 각도 거치대 플렉실드 SP 케이스, 클리어",19500,3000,18
795,"컴포지션스튜디오 컴포지션 북 아이패드 케이스, 블랙",32800,3000,18
796,"Apple 애플펜슬 USB-C MUWA3KH/A, 화이트, 1개",104000,3000,18
797,"Apple 정품 매직 키보드 iPad Pro 11 4세대/iPad Air 5세대용, 블랙, 한국어",416250,3000,18
798,"힐링쉴드 애플펜슬 2세대 원톤 케이스, 라이트블루, 1개",7520,3000,18
799,"라라밤 프리미엄 360도 회전 아이패드 태블릿 마그네틱 거치대 접이식 스탠드 12.9 inch, 360도 회전 아이패드 마그네틱 거치대, 노르딕 실버",59000,3000,18
800,"신지모루 3세대 블루투스형 신지펜슬 아이패드 호환 스타일러스 터치펜, 화이트, 1개",37150,3000,18
801,"별다섯 이지마운트 스마트폰 태블릿 거치대 2단 흡착형, 혼합 색상, 1개",33600,3000,18
802,"제이로드 클리어 펜슬 수납 태블릿 케이스, 스틸그레이",14150,3000,18
803,"신지모루 클리어 애플펜슬 수납 태블릿PC 케이스, 웜 그레이",19150,3000,18
804,"Apple 2022 아이패드 에어 5세대, 스페이스 그레이, 64GB, Wi-Fi",869900,3000,18
805,"Apple 정품 2022 아이패드 프로 11 4세대 M2칩, 스페이스그레이, 128GB, Wi-Fi",1153510,3000,18
806,"스코코 무반사 AR 태블릿 액정보호필름 세트, 혼합색상",22000,3000,18
807,"Apple 정품 매직 키보드 iPad Pro 11 4세대/iPad Air 5세대용, 화이트, 한국어",416250,3000,18
808,"Apple 정품 iPad Smart Cover iPad 9세대/iPad Air 3세대용, 블랙",79000,3000,18
809,"홈데코레 크로스 태블릿 가방 아이패드 갤럭시탭 파우치, 크로스태블릿가방 13인치 (그레이)",36800,3000,18
810,"제이로드 아이패드 호환 1세대 펜슬 펜촉 4p 세트, 화이트, 1세트",27470,3000,18
811,"초여름 클리어 버튼 태블릿PC 아이패드 프로 3세대 4세대 에어4 11 파우치 (로지텍 K380 수납가능), 아이보리",28900,3000,18
812,"Apple 아이패드 10.2 2021년 9세대, 스페이스 그레이, 64GB, Wi-Fi",469020,3000,18
813,"Apple 2022 아이패드 에어 5세대, 핑크, 64GB, Wi-Fi",882550,3000,18
814,"제노윈 자동차 차량용 대시보드 태블릿 스마트폰 거치대, 블랙, 1개",17210,3000,18
815,"Apple 정품 매직 키보드 iPad Pro 12.9 호환용, 블랙, 한국어",483300,3000,18
